-BEGIN HEADER-,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,
Location: Latitude  51.4919   Longitude 10.8757 ,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,
Parameter(s): ,,,,,,,,
PS        MERRA-2 Surface Pressure (kPa) ,,,,,,,,
T2M       MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) ,,,,,,,,
WSC       MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) ,,,,,,,,
Message(s): ,,,,,,,,
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,MO,DY,HR,PS,T2M,WS10M,WS50M,WSC
2021,11,25,20,97.69,0.78,4.55,6.15,7.35
2021,11,25,21,97.7,0.89,4.5,6.02,7.28
2021,11,25,22,97.73,1.09,4.53,5.97,7.34
2021,11,25,23,97.75,1.2,4.46,5.87,7.25
2021,11,26,0,97.76,1.27,4.4,5.78,7.17
2021,11,26,1,97.76,1.3,4.3,5.64,7.03
2021,11,26,2,97.78,1.26,4.24,5.54,6.96
2021,11,26,3,97.79,1.23,4.28,5.56,7.02
2021,11,26,4,97.79,1.26,4.32,5.63,7.06
2021,11,26,5,97.8,1.3,4.31,5.65,7.04
2021,11,26,6,97.81,1.3,4.2,5.59,6.88
2021,11,26,7,97.83,1.27,4.06,5.52,6.66
2021,11,26,8,97.84,1.47,4.16,5.63,6.8
2021,11,26,9,97.86,1.91,4.27,5.49,7.01
2021,11,26,10,97.86,2.39,4.38,5.48,7.2
2021,11,26,11,97.85,2.94,4.51,5.57,7.4
2021,11,26,12,97.83,3.49,4.5,5.55,7.38
2021,11,26,13,97.8,3.73,4.41,5.45,7.25
2021,11,26,14,97.78,3.69,4.18,5.27,6.91
2021,11,26,15,97.77,3.3,3.71,4.88,6.21
2021,11,26,16,97.78,2.9,3.17,4.71,5.33
2021,11,26,17,97.78,2.83,2.94,4.54,4.96
2021,11,26,18,97.79,2.8,2.56,4.2,4.38
2021,11,26,19,97.8,2.8,2.41,4.12,4.13
2021,11,26,20,97.82,2.74,2.19,3.9,3.79
2021,11,26,21,97.84,2.62,2.03,3.72,3.53
2021,11,26,22,97.84,2.42,2.02,3.6,3.54
2021,11,26,23,97.84,2.15,2.08,3.55,3.65
2021,11,27,0,97.82,1.86,2.17,3.59,3.79
2021,11,27,1,97.79,1.57,2.22,3.6,3.89
2021,11,27,2,97.77,1.32,2.27,3.46,3.99
2021,11,27,3,97.76,1.01,2.09,3.25,3.72
2021,11,27,4,97.75,0.62,1.72,3.16,3.08
2021,11,27,5,97.75,0.33,1.54,3.08,2.75
2021,11,27,6,97.75,0.12,1.45,2.99,2.61
2021,11,27,7,97.76,-0.05,1.37,2.87,2.48
2021,11,27,8,97.78,0.1,1.43,2.94,2.58
2021,11,27,9,97.79,1.23,2.02,2.46,3.74
2021,11,27,10,97.79,2.56,1.73,1.97,3.31
2021,11,27,11,97.78,4.03,1.52,1.73,2.96
2021,11,27,12,97.76,4.92,1.32,1.51,2.63
2021,11,27,13,97.74,5.65,1.11,1.3,2.27
2021,11,27,14,97.74,5.8,1.12,1.35,2.26
2021,11,27,15,97.74,4.9,0.86,1.52,1.72
2021,11,27,16,97.76,3.53,1.32,2.08,2.5
2021,11,27,17,97.78,3.06,1.51,2.78,2.74
2021,11,27,18,97.79,3.14,1.48,3.13,2.64
2021,11,27,19,97.81,3.19,1.4,3.03,2.52
2021,11,27,20,97.81,3.11,1.39,2.86,2.52
2021,11,27,21,97.82,2.99,1.78,2.86,3.22
2021,11,27,22,97.82,2.73,1.77,2.57,3.25
2021,11,27,23,97.83,2.43,1.49,2.3,2.79
2021,11,28,0,97.82,2.11,1.36,2.2,2.56
2021,11,28,1,97.82,1.89,1.42,2.26,2.67
2021,11,28,2,97.83,1.83,1.76,2.37,3.27
2021,11,28,3,97.82,1.76,1.8,2.33,3.37
2021,11,28,4,97.82,1.73,1.75,2.33,3.27
2021,11,28,5,97.82,1.72,1.69,2.27,3.16
2021,11,28,6,97.83,1.71,1.7,2.31,3.18
2021,11,28,7,97.84,1.65,1.93,2.59,3.55
2021,11,28,8,97.87,1.62,2.25,2.9,4.06
2021,11,28,9,97.9,1.98,2.75,3.52,4.83
2021,11,28,10,97.92,2.43,3.52,4.51,5.95
2021,11,28,11,97.94,2.79,3.92,4.89,6.55
2021,11,28,12,97.93,3.2,4.02,4.98,6.69
2021,11,28,13,97.93,3.46,4.01,4.97,6.69
2021,11,28,14,97.93,3.2,4.01,5.08,6.66
2021,11,28,15,97.95,2.41,3.45,4.85,5.77
2021,11,28,16,97.97,0.89,2.85,5.11,4.73
2021,11,28,17,98.01,0.03,3.32,5.51,5.44
2021,11,28,18,98.05,-0.47,4,5.9,6.5
2021,11,28,19,98.09,-0.91,4.17,5.86,6.79
2021,11,28,20,98.13,-1.31,3.98,5.52,6.53
2021,11,28,21,98.15,-1.64,3.49,4.92,5.83
2021,11,28,22,98.17,-1.9,2.82,4.28,4.81
2021,11,28,23,98.16,-2.06,2.51,4.25,4.28
2021,11,29,0,98.16,-2.34,2.27,4.16,3.89
2021,11,29,1,98.16,-2.49,2.03,3.85,3.52
2021,11,29,2,98.17,-2.38,1.71,3.42,3.01
2021,11,29,3,98.17,-2.27,1.52,2.92,2.75
2021,11,29,4,98.18,-2.26,1.51,2.78,2.75
2021,11,29,5,98.2,-2.38,1.49,3.04,2.67
2021,11,29,6,98.22,-2.45,1.53,3.21,2.72
2021,11,29,7,98.23,-2.5,1.5,3.12,2.68
2021,11,29,8,98.24,-2.18,1.44,2.97,2.59
2021,11,29,9,98.26,-0.85,1.78,2.29,3.34
2021,11,29,10,98.28,0.48,1.81,2.36,3.37
2021,11,29,11,98.27,1.34,1.89,2.38,3.51
2021,11,29,12,98.25,1.92,1.78,2.22,3.34
2021,11,29,13,98.25,2.28,1.72,2.11,3.25
2021,11,29,14,98.24,2.22,1.57,1.98,3.01
2021,11,29,15,98.23,1.21,1.08,1.96,2.07
2021,11,29,16,98.24,-0.19,1.48,2.29,2.76
2021,11,29,17,98.26,-0.6,1.59,2.54,2.94
2021,11,29,18,98.28,-0.88,1.6,2.52,2.95
2021,11,29,19,98.29,-0.97,1.48,2.27,2.77
2021,11,29,20,98.3,-0.98,1.25,1.86,2.42
2021,11,29,21,98.3,-0.99,1,1.44,2
2021,11,29,22,98.31,-0.92,0.71,1.02,1.5
2021,11,29,23,98.31,-1.02,0.59,0.86,1.27
2021,11,30,0,98.3,-1.47,0.92,1.38,1.87
2021,11,30,1,98.28,-2.04,1.28,2.1,2.44
2021,11,30,2,98.27,-2.34,1.49,2.81,2.71
2021,11,30,3,98.27,-2.39,1.7,3.49,2.99
2021,11,30,4,98.26,-2.27,1.89,3.81,3.29
2021,11,30,5,98.26,-2.27,1.94,3.92,3.34
2021,11,30,6,98.26,-2.26,1.98,4,3.41
2021,11,30,7,98.26,-2.31,2.04,4.09,3.51
2021,11,30,8,98.25,-2.18,2.26,4.25,3.87
2021,11,30,9,98.24,-1.11,3.13,4.06,5.37
2021,11,30,10,98.21,-0.23,3.64,4.68,6.12
2021,11,30,11,98.15,0.5,4.04,5.08,6.72
2021,11,30,12,98.06,1.25,4.38,5.52,7.2
2021,11,30,13,97.97,1.59,4.68,5.95,7.59
2021,11,30,14,97.89,1.38,4.61,6.13,7.45
2021,11,30,15,97.82,-0.1,3.3,5.93,5.35
2021,11,30,16,97.77,-2.2,3.45,7.3,5.44
2021,11,30,17,97.72,-1.72,4.69,8.2,7.26
2021,11,30,18,97.65,-1.36,5.34,8.13,8.26
2021,11,30,19,97.58,-1.31,5.48,8.03,8.5
2021,11,30,20,97.51,-1.08,5.6,7.92,8.7
2021,11,30,21,97.42,-0.86,5.59,7.62,8.73
2021,11,30,22,97.33,-0.89,5.01,6.72,7.99
2021,11,30,23,97.25,-0.97,5.33,7.19,8.41
2021,12,1,0,97.16,-1.09,5.59,7.5,8.77
2021,12,1,1,97.07,-1.24,5.68,7.6,8.89
2021,12,1,2,97.01,-1.32,5.71,7.67,8.92
2021,12,1,3,96.95,-1.21,5.77,7.86,8.98
2021,12,1,4,96.92,-1.02,5.48,7.35,8.61
2021,12,1,5,96.91,-0.96,5.22,7.23,8.22
2021,12,1,6,96.93,-0.96,4.9,6.86,7.78
2021,12,1,7,96.95,-1.02,4.31,6.16,6.96
2021,12,1,8,96.98,-1.06,3.76,5.47,6.18
2021,12,1,9,97.02,-0.65,3.54,4.6,5.96
2021,12,1,10,97.06,0.1,3.47,4.33,5.91
2021,12,1,11,97.09,0.79,3.3,4.11,5.67
2021,12,1,12,97.12,1.33,2.9,3.63,5.07
2021,12,1,13,97.16,1.53,2.45,3.08,4.39
2021,12,1,14,97.19,1.38,1.98,2.63,3.63
2021,12,1,15,97.24,0.81,1.24,2.4,2.31
2021,12,1,16,97.3,0.02,1.23,2.37,2.29
2021,12,1,17,97.37,-0.14,1.16,2.14,2.19
2021,12,1,18,97.43,-0.35,1.12,1.96,2.15
2021,12,1,19,97.5,-0.69,1.21,1.93,2.33
2021,12,1,20,97.57,-0.95,1.25,1.92,2.4
2021,12,1,21,97.63,-1.11,1.23,1.85,2.37
2021,12,1,22,97.66,-1.24,1.22,1.85,2.37
2021,12,1,23,97.69,-1.49,1.36,2.09,2.58
2021,12,2,0,97.68,-1.8,1.5,2.37,2.79
2021,12,2,1,97.66,-2.07,1.6,2.63,2.93
2021,12,2,2,97.64,-2.31,1.64,2.88,2.97
2021,12,2,3,97.62,-2.52,1.68,3.09,3.01
2021,12,2,4,97.61,-2.79,1.74,3.22,3.1
2021,12,2,5,97.61,-2.7,1.68,3.3,2.99
2021,12,2,6,97.62,-2.47,1.72,3.17,3.06
2021,12,2,7,97.63,-2.38,1.84,2.94,3.32
2021,12,2,8,97.62,-2.3,1.76,2.83,3.19
2021,12,2,9,97.59,-1.3,2.01,2.52,3.7
2021,12,2,10,97.54,-0.07,2.19,2.71,3.99
2021,12,2,11,97.47,0.87,2.08,2.56,3.83
2021,12,2,12,97.37,1.49,1.92,2.38,3.57
2021,12,2,13,97.27,1.66,1.84,2.28,3.44
2021,12,2,14,97.19,1.26,1.57,2.16,2.97
2021,12,2,15,97.14,-0.77,1.38,2.28,2.59
2021,12,2,16,97.11,-2.46,1.75,2.63,3.2
2021,12,2,17,97.09,-2.99,1.88,3.07,3.37
2021,12,2,18,97.06,-2.92,1.79,3.3,3.17
2021,12,2,19,97.02,-2.76,1.68,3.26,2.98
2021,12,2,20,96.98,-2.82,1.67,3.26,2.97
2021,12,2,21,96.92,-3.02,1.72,3.38,3.04
2021,12,2,22,96.85,-3.2,1.86,3.56,3.25
2021,12,2,23,96.78,-3.52,2.02,3.83,3.5
2021,12,3,0,96.74,-3.72,2.18,4.16,3.73
2021,12,3,1,96.69,-3.75,2.34,4.42,3.97
2021,12,3,2,96.65,-3.69,2.58,4.52,4.37
2021,12,3,3,96.58,-3.59,3.03,4.54,5.13
2021,12,3,4,96.5,-3.6,3.25,4.62,5.48
2021,12,3,5,96.44,-3.63,3.61,5.17,5.98
2021,12,3,6,96.39,-3.63,4,5.77,6.53
2021,12,3,7,96.33,-3.63,4.32,6.28,6.96
2021,12,3,8,96.27,-3.57,4.37,6.08,7.06
2021,12,3,9,96.25,-2.63,4.85,6.32,7.8
2021,12,3,10,96.18,-1.55,5.08,6.48,8.14
2021,12,3,11,96.08,-0.55,5.22,6.61,8.33
2021,12,3,12,95.99,0.14,5.35,6.81,8.51
2021,12,3,13,95.91,0.4,5.34,6.94,8.46
2021,12,3,14,95.86,0.27,5.01,6.64,8
2021,12,3,15,95.81,-0.31,4.66,6.7,7.42
2021,12,3,16,95.75,-1.07,4.82,7.54,7.55
2021,12,3,17,95.68,-1.28,5.29,8.07,8.2
2021,12,3,18,95.59,-1.82,5.03,7.99,7.81
2021,12,3,19,95.54,-2.32,5.06,8.14,7.84
2021,12,3,20,95.49,-2.57,5.3,8.32,8.18
2021,12,3,21,95.44,-2.77,5.44,8.45,8.38
2021,12,3,22,95.36,-2.71,5.7,8.55,8.77
2021,12,3,23,95.28,-2.72,5.8,8.39,8.94
2021,12,4,0,95.19,-2.81,5.77,8.18,8.93
2021,12,4,1,95.1,-2.73,5.74,7.87,8.93
2021,12,4,2,95.04,-2.54,5.63,7.46,8.83
2021,12,4,3,94.97,-2.31,5.64,7.44,8.85
2021,12,4,4,94.92,-2.03,5.66,7.53,8.87
2021,12,4,5,94.89,-1.52,5.93,8.09,9.18
2021,12,4,6,94.89,-1.06,5.63,7.61,8.8
2021,12,4,7,94.89,-0.97,5.53,7.52,8.66
2021,12,4,8,94.9,-0.8,5.45,7.56,8.53
2021,12,4,9,94.91,-0.36,5.39,7.45,8.46
2021,12,4,10,94.9,0.36,5.25,7.05,8.3
2021,12,4,11,94.9,1.15,4.89,6.59,7.82
2021,12,4,12,94.9,1.83,4.22,5.58,6.92
2021,12,4,13,94.88,2.54,3.9,5.16,6.46
2021,12,4,14,94.88,2.5,3.52,5.77,5.74
2021,12,4,15,94.92,0.83,2.76,5.44,4.54
2021,12,4,16,94.93,-0.74,2.89,5.8,4.71
2021,12,4,17,94.97,-0.56,2.89,5.69,4.71
2021,12,4,18,95.01,-0.47,2.72,5.26,4.49
2021,12,4,19,95.02,-0.55,2.55,4.99,4.25
2021,12,4,20,95.01,-0.54,2.5,4.9,4.18
2021,12,4,21,95,-0.87,2.58,4.83,4.31
2021,12,4,22,95.01,-1.93,2.24,4.42,3.8
2021,12,4,23,95,-2.46,2.31,4.65,3.89
2021,12,5,0,95,-2.44,2.55,4.69,4.28
2021,12,5,1,94.99,-1.75,2.47,4.22,4.22
2021,12,5,2,94.96,-1.38,2.4,3.92,4.14
2021,12,5,3,94.95,-1.25,2.11,3.42,3.72
2021,12,5,4,94.9,-1.66,1.84,3.67,3.22
2021,12,5,5,94.89,-1.51,2,4.17,3.42
2021,12,5,6,94.96,-1.14,1.73,3.69,3.02
2021,12,5,7,95.1,-2.11,2.86,5.79,4.66
2021,12,5,8,95.27,-1.64,4.17,7.14,6.58
2021,12,5,9,95.48,-0.24,4.61,6.62,7.37
2021,12,5,10,95.62,0.76,4.18,5.58,6.84
2021,12,5,11,95.67,1.39,3.53,4.66,5.95
2021,12,5,12,95.76,1.74,3.17,4.29,5.41
2021,12,5,13,95.84,1.43,2.65,4.61,4.47
2021,12,5,14,95.89,0.8,2.42,4.9,4.05
2021,12,5,15,95.96,0.15,2.51,5.16,4.17
2021,12,5,16,96,-0.35,2.4,4.79,4.02
2021,12,5,17,96.02,-0.47,2.15,4.22,3.68
2021,12,5,18,96.02,-0.53,1.78,3.52,3.13
2021,12,5,19,96.03,-0.6,1.61,3.04,2.89
2021,12,5,20,96.04,-0.6,1.56,2.8,2.84
2021,12,5,21,95.99,-1.01,1.96,3.58,3.44
2021,12,5,22,95.96,-0.88,2.31,4.98,3.85
2021,12,5,23,95.96,0.24,2.92,5.72,4.76
2021,12,6,0,95.89,0.52,3.45,5.83,5.61
2021,12,6,1,95.85,0.28,3.37,5.81,5.49
2021,12,6,2,95.79,0.17,3.64,5.78,5.93
2021,12,6,3,95.75,-0.12,2.97,5,4.95
2021,12,6,4,95.73,-0.05,3.04,4.84,5.08
2021,12,6,5,95.7,0.2,3.08,4.73,5.18
2021,12,6,6,95.7,0.17,2.54,4.08,4.37
2021,12,6,7,95.7,0.15,2.26,3.8,3.92
2021,12,6,8,95.7,0.2,1.98,3.44,3.48
2021,12,6,9,95.69,0.51,1.92,2.96,3.47
2021,12,6,10,95.67,0.87,1.82,2.67,3.33
2021,12,6,11,95.66,1.26,1.84,2.6,3.38
2021,12,6,12,95.64,1.68,1.72,2.45,3.19
2021,12,6,13,95.6,1.95,1.46,2.27,2.75
2021,12,6,14,95.55,1.86,1.42,2.83,2.57
2021,12,6,15,95.62,1.3,1.72,3.57,3
2021,12,6,16,95.59,0.86,1.72,3.24,3.06
2021,12,6,17,95.54,0.63,1.93,3.62,3.37
2021,12,6,18,95.53,0.68,2.13,4.09,3.65
2021,12,6,19,95.51,0.87,2.2,4.3,3.75
2021,12,6,20,95.49,0.99,2.24,4.35,3.81
2021,12,6,21,95.44,1.23,2.27,4.7,3.82
2021,12,6,22,95.39,1.67,2.55,5.26,4.21
2021,12,6,23,95.36,1.65,2.74,5.48,4.5
2021,12,7,0,95.3,1.54,2.7,5.33,4.45
2021,12,7,1,95.25,1.55,2.77,5.38,4.57
2021,12,7,2,95.22,1.59,2.76,5.3,4.56
2021,12,7,3,95.2,1.58,2.74,5.27,4.53
2021,12,7,4,95.22,1.5,2.87,5.59,4.7
2021,12,7,5,95.25,1.26,3.08,6.02,5
2021,12,7,6,95.3,0.92,3.58,6.46,5.73
2021,12,7,7,95.37,0.38,3.98,6.59,6.36
2021,12,7,8,95.45,-0.13,4.23,6.69,6.75
2021,12,7,9,95.52,0.14,4.59,6.55,7.33
2021,12,7,10,95.58,0.82,4.87,6.47,7.8
2021,12,7,11,95.64,1.67,5.07,6.91,8.05
2021,12,7,12,95.71,2.4,5.05,6.96,8.01
2021,12,7,13,95.77,2.74,4.64,6.58,7.42
2021,12,7,14,95.82,2.46,3.5,5.75,5.71
2021,12,7,15,95.89,0.97,2.81,5.75,4.58
2021,12,7,16,95.95,-0.25,2.99,6.05,4.84
2021,12,7,17,96.01,-0.36,2.88,5.85,4.68
2021,12,7,18,96.06,-0.72,2.71,5.43,4.46
2021,12,7,19,96.08,-1.1,2.47,4.9,4.12
2021,12,7,20,96.09,-1.13,2.34,4.59,3.95
2021,12,7,21,96.11,-0.98,2.26,4.33,3.84
2021,12,7,22,96.11,-0.75,2.13,4.04,3.67
2021,12,7,23,96.12,-0.68,1.93,3.78,3.35
2021,12,8,0,96.12,-0.82,1.73,3.42,3.06
2021,12,8,1,96.11,-1.69,1.88,3.42,3.31
2021,12,8,2,96.11,-2.19,2.12,3.93,3.67
2021,12,8,3,96.1,-2.29,2.27,4.46,3.85
2021,12,8,4,96.11,-2.23,2.3,4.77,3.86
2021,12,8,5,96.12,-1.95,2.3,4.97,3.83
2021,12,8,6,96.12,-1.46,2.34,5.03,3.89
2021,12,8,7,96.12,-1.29,2.32,4.88,3.87
2021,12,8,8,96.14,-1.09,2.31,4.92,3.86
2021,12,8,9,96.16,0.4,2.59,4.4,4.39
2021,12,8,10,96.18,1.48,2.7,3.54,4.73
2021,12,8,11,96.17,2.34,2.55,3.31,4.51
2021,12,8,12,96.17,3.06,2.66,3.49,4.68
2021,12,8,13,96.15,3.32,2.53,3.43,4.46
2021,12,8,14,96.15,2.65,1.93,3.67,3.36
2021,12,8,15,96.17,0.09,2.42,4.7,4.06
2021,12,8,16,96.21,-2.2,2.9,5.63,4.74
2021,12,8,17,96.25,-1.78,2.87,5.89,4.67
2021,12,8,18,96.28,-1.06,2.88,5.3,4.75
2021,12,8,19,96.3,-0.9,2.82,4.64,4.75
2021,12,8,20,96.34,-0.93,2.53,4.18,4.33
2021,12,8,21,96.36,-0.88,2.26,3.67,3.95
2021,12,8,22,96.38,-0.86,2.05,3.34,3.62
2021,12,8,23,96.37,-0.86,2.11,3.15,3.77
2021,12,9,0,96.35,-0.95,2.13,3.15,3.81
2021,12,9,1,96.33,-1.12,2.36,3.36,4.18
2021,12,9,2,96.32,-1.24,2.55,3.61,4.46
2021,12,9,3,96.32,-1.24,2.41,3.34,4.27
2021,12,9,4,96.34,-1.17,1.93,2.85,3.5
2021,12,9,5,96.36,-1.18,1.75,3.09,3.13
2021,12,9,6,96.4,-1.2,1.7,3.2,3.02
2021,12,9,7,96.46,-1.1,1.39,2.74,2.52
2021,12,9,8,96.51,-1.43,1.25,2.35,2.34
2021,12,9,9,96.54,-0.49,1.04,1.58,2.05
2021,12,9,10,96.56,0.52,0.74,0.86,1.61
2021,12,9,11,96.58,1.22,0.58,0.68,1.31
2021,12,9,12,96.58,1.77,0.84,1.01,1.79
2021,12,9,13,96.58,2.07,1.24,1.54,2.46
2021,12,9,14,96.58,1.87,1.22,1.94,2.34
2021,12,9,15,96.6,0.87,1.28,2.27,2.41
2021,12,9,16,96.62,-0.13,1.64,2.67,2.99
2021,12,9,17,96.64,-0.45,1.69,3.02,3.04
2021,12,9,18,96.66,-0.57,1.74,3.27,3.1
2021,12,9,19,96.66,-0.65,1.69,3.31,2.99
2021,12,9,20,96.67,-0.6,1.59,3.26,2.83
2021,12,9,21,96.67,-0.55,1.52,3.19,2.71
2021,12,9,22,96.67,-0.63,1.42,2.98,2.56
2021,12,9,23,96.65,-0.87,1.38,2.79,2.5
2021,12,10,0,96.61,-1.13,1.47,2.91,2.66
2021,12,10,1,96.58,-1.17,1.7,3.14,3.03
2021,12,10,2,96.55,-1.22,1.78,3.07,3.2
2021,12,10,3,96.51,-1.26,1.62,2.88,2.93
2021,12,10,4,96.48,-1.26,1.45,2.76,2.64
2021,12,10,5,96.46,-1.26,1.35,2.69,2.46
2021,12,10,6,96.45,-1.35,1.34,2.72,2.45
2021,12,10,7,96.43,-1.4,1.42,2.94,2.56
2021,12,10,8,96.44,-1.32,1.51,3.18,2.69
2021,12,10,9,96.44,-0.4,1.95,3,3.52
2021,12,10,10,96.45,0.39,1.83,2.38,3.41
2021,12,10,11,96.43,0.97,1.71,2.33,3.2
2021,12,10,12,96.4,1.37,1.81,2.41,3.36
2021,12,10,13,96.38,1.47,1.66,2.19,3.13
2021,12,10,14,96.37,1.3,1.32,1.87,2.55
2021,12,10,15,96.36,0.55,0.93,1.69,1.83
2021,12,10,16,96.37,-0.6,1.17,1.96,2.25
2021,12,10,17,96.36,-1.17,1.37,2.46,2.53
2021,12,10,18,96.36,-1.33,1.59,3.06,2.85
2021,12,10,19,96.35,-1.34,2.06,3.37,3.64
2021,12,10,20,96.34,-1.47,2.3,3.54,4.03
2021,12,10,21,96.33,-1.58,2.35,3.72,4.09
2021,12,10,22,96.33,-1.6,2.3,3.84,3.98
2021,12,10,23,96.34,-1.51,2.31,4.17,3.95
2021,12,11,0,96.31,-1.45,2.33,4.35,3.96
2021,12,11,1,96.26,-1.44,2.42,4.54,4.09
2021,12,11,2,96.2,-1.46,2.46,4.62,4.14
2021,12,11,3,96.11,-1.63,2.55,4.75,4.29
2021,12,11,4,96.03,-1.7,2.83,5.02,4.71
2021,12,11,5,95.99,-1.68,3.04,5.22,5.03
2021,12,11,6,95.96,-1.63,3.19,5.49,5.25
2021,12,11,7,95.92,-1.46,3.5,5.93,5.69
2021,12,11,8,95.88,-1.31,3.85,6.21,6.2
2021,12,11,9,95.83,-0.71,4.45,6.33,7.16
2021,12,11,10,95.78,-0.16,5.07,6.9,8.04
2021,12,11,11,95.72,0.3,5.17,7.05,8.18
2021,12,11,12,95.66,0.58,4.93,6.74,7.85
2021,12,11,13,95.61,0.62,4.43,6.32,7.12
2021,12,11,14,95.57,0.48,4.1,6.34,6.59
2021,12,11,15,95.54,-0.02,3.88,6.69,6.18
2021,12,11,16,95.51,-0.61,3.81,6.93,6.05
2021,12,11,17,95.47,-0.67,4.03,7.02,6.38
2021,12,11,18,95.44,-0.81,4.1,6.97,6.49
2021,12,11,19,95.42,-1.31,3.77,6.58,6.02
2021,12,11,20,95.4,-1.56,3.56,6.26,5.73
2021,12,11,21,95.38,-1.43,3.42,5.97,5.55
2021,12,11,22,95.37,-1.1,3.41,5.73,5.57
2021,12,11,23,95.36,-0.76,3.42,5.77,5.58
2021,12,12,0,95.35,-0.53,3.32,5.6,5.44
2021,12,12,1,95.34,-0.42,3.43,5.59,5.61
2021,12,12,2,95.34,-0.38,3.41,5.47,5.61
2021,12,12,3,95.34,-0.37,3.26,5.22,5.4
2021,12,12,4,95.34,-0.42,2.95,5.12,4.89
2021,12,12,5,95.35,-0.46,2.85,5.26,4.72
2021,12,12,6,95.35,-0.46,2.65,5.13,4.4
2021,12,12,7,95.38,-0.23,2.75,5.37,4.54
2021,12,12,8,95.43,0.15,2.71,5.35,4.46
2021,12,12,9,95.48,0.76,2.78,4.88,4.65
2021,12,12,10,95.54,1.08,2.68,4.13,4.59
2021,12,12,11,95.58,1.34,2.4,3.39,4.24
2021,12,12,12,95.62,1.68,2.16,2.97,3.9
2021,12,12,13,95.65,1.89,1.89,2.65,3.46
2021,12,12,14,95.7,1.74,1.39,2.47,2.58
2021,12,12,15,95.75,1.16,1.42,2.71,2.59
2021,12,12,16,95.8,0.75,1.58,3.09,2.82
2021,12,12,17,95.86,0.72,1.67,3.43,2.95
2021,12,12,18,95.92,0.62,1.77,3.72,3.09
2021,12,12,19,95.98,0.55,1.89,3.99,3.25
2021,12,12,20,96.04,0.44,1.98,4.17,3.39
2021,12,12,21,96.09,0.32,2.04,4.27,3.48
2021,12,12,22,96.13,0.31,2.08,4.36,3.53
2021,12,12,23,96.17,0.34,2.13,4.45,3.6
2021,12,13,0,96.21,0.35,2.12,4.46,3.59
2021,12,13,1,96.25,0.39,2.14,4.52,3.62
2021,12,13,2,96.29,0.48,2.19,4.63,3.69
2021,12,13,3,96.33,0.37,2.19,4.66,3.69
2021,12,13,4,96.36,0.28,2.21,4.7,3.72
2021,12,13,5,96.42,0.43,2.31,4.9,3.86
2021,12,13,6,96.49,0.71,2.45,4.92,4.09
2021,12,13,7,96.56,0.83,2.41,4.61,4.06
2021,12,13,8,96.6,0.78,2.36,4.45,4.01
2021,12,13,9,96.64,0.94,2.46,4.3,4.19
2021,12,13,10,96.7,1.13,2.65,4.1,4.55
2021,12,13,11,96.75,1.33,2.68,4.01,4.61
2021,12,13,12,96.8,1.58,2.56,3.95,4.42
2021,12,13,13,96.84,1.89,2.32,3.74,4.04
2021,12,13,14,96.87,1.91,1.92,3.6,3.36
2021,12,13,15,96.9,1.45,2.02,3.98,3.49
2021,12,13,16,96.93,1.17,2.16,4.23,3.7
2021,12,13,17,96.96,1.12,2.21,4.42,3.76
2021,12,13,18,96.98,1.06,2.3,4.61,3.87
2021,12,13,19,96.99,1.04,2.43,5.05,4.04
2021,12,13,20,97.02,1.08,2.63,5.31,4.34
2021,12,13,21,97.03,0.76,2.7,5.39,4.45
2021,12,13,22,97.02,0.76,2.67,5.5,4.38
2021,12,13,23,97.02,0.98,3.1,5.54,5.08
2021,12,14,0,97.02,0.63,3.54,5.35,5.84
2021,12,14,1,97,0.3,3.68,5.38,6.06
2021,12,14,2,96.97,0.4,3.89,5.65,6.37
2021,12,14,3,96.94,0.49,4.21,5.97,6.83
2021,12,14,4,96.92,0.4,4.46,6.13,7.2
2021,12,14,5,96.91,0.35,4.78,6.42,7.67
2021,12,14,6,96.91,0.33,5.04,6.85,8.01
2021,12,14,7,96.92,0.9,5.43,7.99,8.43
2021,12,14,8,96.93,1.5,5.61,8.42,8.64
2021,12,14,9,96.93,1.82,5.46,8.32,8.42
2021,12,14,10,96.93,2.44,6.08,8.92,9.29
2021,12,14,11,96.92,3.06,6.44,8.98,9.82
2021,12,14,12,96.91,3.48,6.23,8.72,9.54
2021,12,14,13,96.9,3.48,5.77,8.14,8.94
2021,12,14,14,96.91,3.19,5.38,8.27,8.31
2021,12,14,15,96.92,2.75,5.32,8.74,8.15
2021,12,14,16,96.93,2.1,4.85,8.61,7.45
2021,12,14,17,96.93,1.91,4.84,8.55,7.44
2021,12,14,18,96.94,1.71,4.49,8.05,6.97
2021,12,14,19,96.94,1.51,4.2,7.7,6.55
2021,12,14,20,96.94,1.17,3.91,7.09,6.18
